"","Date","Region","Thermal.Generation.Actual..in.MU.","Hydro.Generation.Actual..in.MU."
"3124",2019-05-20,"Eastern",530.07,53.28
"3125",2019-05-20,"NorthEastern",36.63,13.71
"3126",2019-05-21,"Northern",730.15,260.86
"3127",2019-05-21,"Western",1383.36,25.19
"3128",2019-05-21,"Southern",658.53,65.75
"3129",2019-05-21,"Eastern",530.07,53.28
"3130",2019-05-21,"NorthEastern",36.63,13.71
"3131",2019-05-22,"Northern",730.95,260.86
"3132",2019-05-22,"Western",1383.36,25.19
"3133",2019-05-22,"Southern",658.53,65.75
"3134",2019-05-22,"Eastern",530.07,53.28
"3135",2019-05-22,"NorthEastern",36.63,13.71
"3136",2019-05-23,"Northern",730.95,260.86
"3137",2019-05-23,"Western",1383.36,25.19
"3138",2019-05-23,"Southern",658.53,65.75
"3139",2019-05-23,"Eastern",530.07,53.28
"3140",2019-05-23,"NorthEastern",36.63,13.71
"3141",2019-05-24,"Northern",730.57,260.86
"3142",2019-05-24,"Western",1383.36,25.19
"3143",2019-05-24,"Southern",658.53,65.75
"3144",2019-05-24,"Eastern",530.07,53.28
"3145",2019-05-24,"NorthEastern",36.63,13.71
"3146",2019-05-25,"Northern",730.57,260.86
"3147",2019-05-25,"Western",1383.36,25.19
"3148",2019-05-25,"Southern",655.2,65.75
"3149",2019-05-25,"Eastern",530.07,53.28
"3150",2019-05-25,"NorthEastern",36.63,13.71
"3151",2019-05-26,"Northern",730.57,260.86
"3152",2019-05-26,"Western",1383.36,25.19
"3153",2019-05-26,"Southern",648.16,65.75
"3154",2019-05-26,"Eastern",530.07,53.28
"3155",2019-05-26,"NorthEastern",36.63,13.71
"3156",2019-05-27,"Northern",733.22,260.86
"3157",2019-05-27,"Western",1383.36,25.19
"3158",2019-05-27,"Southern",648.16,65.75
"3159",2019-05-27,"Eastern",530.07,53.28
"3160",2019-05-27,"NorthEastern",36.63,13.71
"3161",2019-05-28,"Northern",737.47,260.86
"3162",2019-05-28,"Western",1383.36,25.19
"3163",2019-05-28,"Southern",648.16,65.75
"3164",2019-05-28,"Eastern",530.07,53.28
"3165",2019-05-28,"NorthEastern",36.63,13.71
"3166",2019-05-29,"Northern",737.47,260.86
"3167",2019-05-29,"Western",1383.36,25.19
"3168",2019-05-29,"Southern",648.16,65.75
"3169",2019-05-29,"Eastern",530.07,53.28
"3170",2019-05-29,"NorthEastern",36.63,13.71
"3171",2019-05-30,"Northern",737.47,260.86
"3172",2019-05-30,"Western",1381.81,25.19
"3173",2019-05-30,"Southern",648.16,65.75
"3174",2019-05-30,"Eastern",530.07,53.28
"3175",2019-05-30,"NorthEastern",36.63,13.71
"3176",2019-05-31,"Northern",737.85,260.86
"3177",2019-05-31,"Western",1385.81,25.19
"3178",2019-05-31,"Southern",648.16,65.75
"3179",2019-05-31,"Eastern",530.07,53.28
"3180",2019-05-31,"NorthEastern",36.63,13.71
"3181",2019-06-01,"Northern",711.9,299.27
"3182",2019-06-01,"Western",1330.24,26.09
"3183",2019-06-01,"Southern",611.63,57.72
"3184",2019-06-01,"Eastern",510.69,66.73
"3185",2019-06-01,"NorthEastern",34.38,22.8
"3186",2019-06-02,"Northern",715.54,299.27
"3187",2019-06-02,"Western",1331.76,26.09
"3188",2019-06-02,"Southern",611.63,57.72
"3189",2019-06-02,"Eastern",510.69,66.73
"3190",2019-06-02,"NorthEastern",34.38,22.8
"3191",2019-06-03,"Northern",715.54,299.27
"3192",2019-06-03,"Western",1331.76,26.09
"3193",2019-06-03,"Southern",611.63,57.72
"3194",2019-06-03,"Eastern",510.69,66.73
"3195",2019-06-03,"NorthEastern",34.38,22.8
"3196",2019-06-04,"Northern",715.54,299.27
"3197",2019-06-04,"Western",1331.76,26.09
"3198",2019-06-04,"Southern",611.63,57.72
"3199",2019-06-04,"Eastern",510.69,66.73
"3200",2019-06-04,"NorthEastern",34.38,22.8
"3201",2019-06-05,"Northern",712.79,299.27
"3202",2019-06-05,"Western",1331.76,26.09
"3203",2019-06-05,"Southern",611.63,57.72
"3204",2019-06-05,"Eastern",510.69,66.73
"3205",2019-06-05,"NorthEastern",34.65,22.8
"3206",2019-06-06,"Northern",712.79,299.27
"3207",2019-06-06,"Western",1331.76,26.09
"3208",2019-06-06,"Southern",598.43,57.72
"3209",2019-06-06,"Eastern",507.69,66.73
"3210",2019-06-06,"NorthEastern",34.65,22.8
"3211",2019-06-07,"Northern",712.79,299.27
"3212",2019-06-07,"Western",1331.76,26.09
"3213",2019-06-07,"Southern",598.43,57.72
"3214",2019-06-07,"Eastern",507.69,66.73
"3215",2019-06-07,"NorthEastern",34.65,22.8
"3216",2019-06-08,"Northern",712.79,299.27
"3217",2019-06-08,"Western",1331.76,26.09
"3218",2019-06-08,"Southern",598.43,57.72
"3219",2019-06-08,"Eastern",507.69,66.73
"3220",2019-06-08,"NorthEastern",34.65,22.8
"3221",2019-06-09,"Northern",712.79,299.27
"3222",2019-06-09,"Western",1331.76,26.09
"3223",2019-06-09,"Southern",601.61,57.72
"3224",2019-06-09,"Eastern",507.69,66.73
"3225",2019-06-09,"NorthEastern",34.65,22.8
"3226",2019-06-10,"Northern",712.61,299.27
"3227",2019-06-10,"Western",1320.43,26.09
"3228",2019-06-10,"Southern",601.61,57.72
"3229",2019-06-10,"Eastern",507.69,66.73
"3230",2019-06-10,"NorthEastern",34.65,22.8
"3231",2019-06-11,"Northern",712.61,299.27
"3232",2019-06-11,"Western",1320.43,26.09
"3233",2019-06-11,"Southern",597.21,57.72
"3234",2019-06-11,"Eastern",507.69,66.73
"3235",2019-06-11,"NorthEastern",34.65,22.8
"3236",2019-06-12,"Northern",712.26,299.27
"3237",2019-06-12,"Western",1320.43,26.09
"3238",2019-06-12,"Southern",597.21,57.72
"3239",2019-06-12,"Eastern",507.69,66.73
"3240",2019-06-12,"NorthEastern",34.65,22.8
"3241",2019-06-13,"Northern",712.26,299.27
"3242",2019-06-13,"Western",1320.43,26.09
"3243",2019-06-13,"Southern",597.21,57.72
"3244",2019-06-13,"Eastern",507.69,66.73
"3245",2019-06-13,"NorthEastern",34.65,22.8
"3246",2019-06-14,"Northern",712.26,299.27
"3247",2019-06-14,"Western",1320.43,26.09
"3248",2019-06-14,"Southern",597.21,57.72
"3249",2019-06-14,"Eastern",507.69,66.73
"3250",2019-06-14,"NorthEastern",34.65,22.8
"3251",2019-06-15,"Northern",716.68,299.27
"3252",2019-06-15,"Western",1267.36,26.09
"3253",2019-06-15,"Southern",583.77,57.72
"3254",2019-06-15,"Eastern",507.69,66.73
"3255",2019-06-15,"NorthEastern",34.65,22.8
"3256",2019-06-16,"Northern",719.31,299.27
"3257",2019-06-16,"Western",1275.09,26.09
"3258",2019-06-16,"Southern",574.64,57.72
"3259",2019-06-16,"Eastern",507.36,66.73
"3260",2019-06-16,"NorthEastern",34.65,22.8
"3261",2019-06-17,"Northern",719.31,299.27
"3262",2019-06-17,"Western",1275.09,26.09
"3263",2019-06-17,"Southern",576.35,57.72
"3264",2019-06-17,"Eastern",507.36,66.73
"3265",2019-06-17,"NorthEastern",34.65,22.8
"3266",2019-06-18,"Northern",723.8,299.27
"3267",2019-06-18,"Western",1275.09,26.09
"3268",2019-06-18,"Southern",572.11,57.72
"3269",2019-06-18,"Eastern",507.36,66.73
"3270",2019-06-18,"NorthEastern",34.65,22.8
"3271",2019-06-19,"Northern",724.15,299.27
"3272",2019-06-19,"Western",1275.09,26.09
"3273",2019-06-19,"Southern",572.11,57.72
"3274",2019-06-19,"Eastern",516.53,66.73
"3275",2019-06-19,"NorthEastern",34.65,22.8
"3276",2019-06-20,"Northern",724.15,299.27
"3277",2019-06-20,"Western",1267.62,26.09
"3278",2019-06-20,"Southern",571.15,57.72
"3279",2019-06-20,"Eastern",516.53,66.73
"3280",2019-06-20,"NorthEastern",34.65,22.8
"3281",2019-06-21,"Northern",724.15,299.27
"3282",2019-06-21,"Western",1281.19,26.09
"3283",2019-06-21,"Southern",571.15,57.72
"3284",2019-06-21,"Eastern",505.98,66.73
"3285",2019-06-21,"NorthEastern",34.95,22.8
"3286",2019-06-22,"Northern",723.8,299.27
"3287",2019-06-22,"Western",1281.19,26.09
"3288",2019-06-22,"Southern",578.72,57.72
"3289",2019-06-22,"Eastern",505.98,66.73
"3290",2019-06-22,"NorthEastern",34.68,22.8
"3291",2019-06-23,"Northern",723.8,299.27
"3292",2019-06-23,"Western",1281.19,26.09
"3293",2019-06-23,"Southern",578.72,57.72
"3294",2019-06-23,"Eastern",505.98,66.73
"3295",2019-06-23,"NorthEastern",34.68,22.8
"3296",2019-06-24,"Northern",721.15,299.27
"3297",2019-06-24,"Western",1281.19,26.09
"3298",2019-06-24,"Southern",579.68,57.72
"3299",2019-06-24,"Eastern",502.37,66.73
"3300",2019-06-24,"NorthEastern",34.68,22.8
"3301",2019-06-25,"Northern",721.15,299.27
"3302",2019-06-25,"Western",1266.27,26.09
"3303",2019-06-25,"Southern",575.68,57.72
"3304",2019-06-25,"Eastern",498.08,66.73
"3305",2019-06-25,"NorthEastern",34.68,22.8
"3306",2019-06-26,"Northern",721.15,299.27
"3307",2019-06-26,"Western",1269.47,26.09
"3308",2019-06-26,"Southern",579.48,57.72
"3309",2019-06-26,"Eastern",498.08,66.73
"3310",2019-06-26,"NorthEastern",36.15,22.8
"3311",2019-06-27,"Northern",721.15,299.27
"3312",2019-06-27,"Western",1272.22,26.09
"3313",2019-06-27,"Southern",579.48,57.72
"3314",2019-06-27,"Eastern",498.08,66.73
"3315",2019-06-27,"NorthEastern",36.15,22.8
"3316",2019-06-28,"Northern",721.15,299.27
"3317",2019-06-28,"Western",1273.05,26.09
"3318",2019-06-28,"Southern",579.48,57.72
"3319",2019-06-28,"Eastern",498.08,66.73
"3320",2019-06-28,"NorthEastern",36.15,22.8
"3321",2019-06-29,"Northern",721.5,299.27
"3322",2019-06-29,"Western",1273.05,26.09
"3323",2019-06-29,"Southern",579.48,57.72
"3324",2019-06-29,"Eastern",498.08,66.73
"3325",2019-06-29,"NorthEastern",36.15,22.8
"3326",2019-06-30,"Northern",721.5,299.27
"3327",2019-06-30,"Western",1273.05,26.09
"3328",2019-06-30,"Southern",579.48,57.72
"3329",2019-06-30,"Eastern",498.08,66.73
"3330",2019-06-30,"NorthEastern",36.15,22.8
"3331",2019-07-01,"Northern",658.28,319.37
"3332",2019-07-01,"Western",1130.41,29.87
"3333",2019-07-01,"Southern",522.48,68.42
"3334",2019-07-01,"Eastern",483.72,83.26
"3335",2019-07-01,"NorthEastern",33.85,27.73
"3336",2019-07-02,"Northern",660.85,319.37
"3337",2019-07-02,"Western",1130.41,29.87
"3338",2019-07-02,"Southern",518.48,68.42
"3339",2019-07-02,"Eastern",483.72,83.26
"3340",2019-07-02,"NorthEastern",33.85,27.73
"3341",2019-07-03,"Northern",660.85,319.37
"3342",2019-07-03,"Western",1130.41,29.87
"3343",2019-07-03,"Southern",518.48,68.42
"3344",2019-07-03,"Eastern",483.72,83.26
"3345",2019-07-03,"NorthEastern",33.85,27.73
"3346",2019-07-04,"Northern",660.85,319.37
"3347",2019-07-04,"Western",1130.41,29.87
"3348",2019-07-04,"Southern",518.48,68.42
"3349",2019-07-04,"Eastern",483.72,83.26
"3350",2019-07-04,"NorthEastern",33.85,27.73
"3351",2019-07-05,"Northern",663.52,319.37
"3352",2019-07-05,"Western",1139.1,29.87
"3353",2019-07-05,"Southern",521.66,68.42
"3354",2019-07-05,"Eastern",483.72,83.26
"3355",2019-07-05,"NorthEastern",33.85,27.73
"3356",2019-07-06,"Northern",663.52,319.37
"3357",2019-07-06,"Western",1142.37,29.87
"3358",2019-07-06,"Southern",521.66,68.42
"3359",2019-07-06,"Eastern",491.26,83.26
"3360",2019-07-06,"NorthEastern",34.43,27.73
"3361",2019-07-07,"Northern",663.52,319.37
"3362",2019-07-07,"Western",1142.37,29.87
"3363",2019-07-07,"Southern",521.66,68.42
"3364",2019-07-07,"Eastern",491.26,83.26
"3365",2019-07-07,"NorthEastern",34.43,27.73
"3366",2019-07-08,"Northern",653.09,319.37
"3367",2019-07-08,"Western",1142.37,29.87
"3368",2019-07-08,"Southern",521.66,68.42
"3369",2019-07-08,"Eastern",499.13,83.26
"3370",2019-07-08,"NorthEastern",34.43,27.73
"3371",2019-07-09,"Northern",653.09,319.37
"3372",2019-07-09,"Western",1143.02,29.87
"3373",2019-07-09,"Southern",517.53,68.42
"3374",2019-07-09,"Eastern",499.13,83.26
"3375",2019-07-09,"NorthEastern",34.43,27.73
"3376",2019-07-10,"Northern",653.09,319.37
"3377",2019-07-10,"Western",1139.22,29.87
"3378",2019-07-10,"Southern",509.35,68.42
"3379",2019-07-10,"Eastern",500.4,83.26
"3380",2019-07-10,"NorthEastern",34.43,27.73
"3381",2019-07-11,"Northern",653.09,319.37
"3382",2019-07-11,"Western",1141.7,29.87
"3383",2019-07-11,"Southern",513.73,68.42
"3384",2019-07-11,"Eastern",497.7,83.26
"3385",2019-07-11,"NorthEastern",34.43,27.73
"3386",2019-07-12,"Northern",648.18,319.37
"3387",2019-07-12,"Western",1141.7,29.87
"3388",2019-07-12,"Southern",513.73,68.42
"3389",2019-07-12,"Eastern",493.52,83.26
"3390",2019-07-12,"NorthEastern",34.43,27.73
"3391",2019-07-13,"Northern",648.18,319.37
"3392",2019-07-13,"Western",1141.7,29.87
"3393",2019-07-13,"Southern",513.2,68.42
"3394",2019-07-13,"Eastern",493.52,83.26
"3395",2019-07-13,"NorthEastern",34.43,27.73
"3396",2019-07-14,"Northern",648.18,319.37
"3397",2019-07-14,"Western",1141.7,29.87
"3398",2019-07-14,"Southern",513.2,68.42
"3399",2019-07-14,"Eastern",493.52,83.26
"3400",2019-07-14,"NorthEastern",34.43,27.73
"3401",2019-07-15,"Northern",648.18,319.37
"3402",2019-07-15,"Western",1119.74,29.87
"3403",2019-07-15,"Southern",500.77,68.42
"3404",2019-07-15,"Eastern",490.81,83.26
"3405",2019-07-15,"NorthEastern",33.97,27.73
"3406",2019-07-16,"Northern",648.18,319.37
"3407",2019-07-16,"Western",1122.49,29.87
"3408",2019-07-16,"Southern",520.62,68.42
"3409",2019-07-16,"Eastern",501.37,83.26
"3410",2019-07-16,"NorthEastern",29.7,27.73
"3411",2019-07-17,"Northern",648.24,319.37
"3412",2019-07-17,"Western",1122.49,29.87
"3413",2019-07-17,"Southern",520.62,68.42
"3414",2019-07-17,"Eastern",501.37,83.26
"3415",2019-07-17,"NorthEastern",29.7,27.73
"3416",2019-07-18,"Northern",648.24,319.37
"3417",2019-07-18,"Western",1124.78,29.87
"3418",2019-07-18,"Southern",524.76,68.42
"3419",2019-07-18,"Eastern",501.37,83.26
"3420",2019-07-18,"NorthEastern",29.7,27.73
"3421",2019-07-19,"Northern",648.24,319.37
"3422",2019-07-19,"Western",1124.78,29.87
"3423",2019-07-19,"Southern",524.76,68.42
"3424",2019-07-19,"Eastern",501.37,83.26
"3425",2019-07-19,"NorthEastern",29.7,27.73
"3426",2019-07-20,"Northern",633.17,319.37
"3427",2019-07-20,"Western",1124.37,29.87
"3428",2019-07-20,"Southern",510.45,68.42
"3429",2019-07-20,"Eastern",496.06,83.26
"3430",2019-07-20,"NorthEastern",29.7,27.73
"3431",2019-07-21,"Northern",626.48,319.37
"3432",2019-07-21,"Western",1147.28,29.87
"3433",2019-07-21,"Southern",521.72,68.42
"3434",2019-07-21,"Eastern",496.06,83.26
"3435",2019-07-21,"NorthEastern",29.97,27.73
"3436",2019-07-22,"Northern",639.48,319.37
"3437",2019-07-22,"Western",1159.45,29.87
"3438",2019-07-22,"Southern",518.05,68.42
"3439",2019-07-22,"Eastern",496.06,83.26
"3440",2019-07-22,"NorthEastern",30.43,27.73
"3441",2019-07-23,"Northern",639.48,319.37
"3442",2019-07-23,"Western",1159.45,29.87
"3443",2019-07-23,"Southern",515.05,68.42
"3444",2019-07-23,"Eastern",496.06,83.26
"3445",2019-07-23,"NorthEastern",30.43,27.73
"3446",2019-07-24,"Northern",639.48,319.37
"3447",2019-07-24,"Western",1160.99,29.87
"3448",2019-07-24,"Southern",515.05,68.42
"3449",2019-07-24,"Eastern",496.06,83.26
"3450",2019-07-24,"NorthEastern",30.43,27.73
"3451",2019-07-25,"Northern",625.85,319.37
"3452",2019-07-25,"Western",1143.68,29.87
"3453",2019-07-25,"Southern",511.26,68.42
"3454",2019-07-25,"Eastern",491.98,83.26
"3455",2019-07-25,"NorthEastern",30.43,27.73
"3456",2019-07-26,"Northern",628.64,319.37
"3457",2019-07-26,"Western",1150.26,29.87
"3458",2019-07-26,"Southern",521.73,68.42
"3459",2019-07-26,"Eastern",488.5,83.26
"3460",2019-07-26,"NorthEastern",30.43,27.73
"3461",2019-07-27,"Northern",628.64,319.37
"3462",2019-07-27,"Western",1150.26,29.87
"3463",2019-07-27,"Southern",521.73,68.42
"3464",2019-07-27,"Eastern",488.5,83.26
"3465",2019-07-27,"NorthEastern",30.43,27.73
"3466",2019-07-28,"Northern",631.29,319.37
"3467",2019-07-28,"Western",1150.26,29.87
"3468",2019-07-28,"Southern",521.73,68.42
"3469",2019-07-28,"Eastern",488.5,83.26
"3470",2019-07-28,"NorthEastern",30.43,27.73
"3471",2019-07-29,"Northern",631.29,319.37
"3472",2019-07-29,"Western",1150.26,29.87
"3473",2019-07-29,"Southern",521.73,68.42
"3474",2019-07-29,"Eastern",488.5,83.26
"3475",2019-07-29,"NorthEastern",30.43,27.73
"3476",2019-07-30,"Northern",631.29,319.37
"3477",2019-07-30,"Western",1173.26,29.87
"3478",2019-07-30,"Southern",521.73,68.42
"3479",2019-07-30,"Eastern",488.5,83.26
"3480",2019-07-30,"NorthEastern",30.43,27.73
"3481",2019-07-31,"Northern",633.29,319.37
"3482",2019-07-31,"Western",1173.26,29.87
"3483",2019-07-31,"Southern",543.73,68.42
"3484",2019-07-31,"Eastern",491.5,83.26
"3485",2019-07-31,"NorthEastern",30.43,27.73
"3486",2019-08-01,"Northern",639.66,341.97
"3487",2019-08-01,"Western",1128.19,42.17
"3488",2019-08-01,"Southern",531.55,96.14
"3489",2019-08-01,"Eastern",495.71,90.02
"3490",2019-08-01,"NorthEastern",29.73,30.44
"3491",2019-08-02,"Northern",639.66,341.97
"3492",2019-08-02,"Western",1128.19,42.17
"3493",2019-08-02,"Southern",531.55,96.14
"3494",2019-08-02,"Eastern",495.71,90.02
"3495",2019-08-02,"NorthEastern",29.73,30.44
"3496",2019-08-03,"Northern",639.66,341.97
"3497",2019-08-03,"Western",1128.19,42.17
"3498",2019-08-03,"Southern",535.35,96.14
"3499",2019-08-03,"Eastern",495.71,90.02
"3500",2019-08-03,"NorthEastern",29.73,30.44
"3501",2019-08-04,"Northern",637.69,341.97
"3502",2019-08-04,"Western",1128.19,42.17
"3503",2019-08-04,"Southern",532.02,96.14
"3504",2019-08-04,"Eastern",496.96,90.02
"3505",2019-08-04,"NorthEastern",29.73,30.44
"3506",2019-08-05,"Northern",642.21,341.97
"3507",2019-08-05,"Western",1138.6,42.17
"3508",2019-08-05,"Southern",532.02,96.14
"3509",2019-08-05,"Eastern",496.96,90.02
"3510",2019-08-05,"NorthEastern",29.73,30.44
"3511",2019-08-06,"Northern",644.18,341.97
"3512",2019-08-06,"Western",1141.45,42.17
"3513",2019-08-06,"Southern",539.79,96.14
"3514",2019-08-06,"Eastern",496.96,90.02
"3515",2019-08-06,"NorthEastern",29.73,30.44
"3516",2019-08-07,"Northern",654.82,341.97
"3517",2019-08-07,"Western",1141.45,42.17
"3518",2019-08-07,"Southern",543.67,96.14
"3519",2019-08-07,"Eastern",496.96,90.02
"3520",2019-08-07,"NorthEastern",29.73,30.44
"3521",2019-08-08,"Northern",654.82,341.97
"3522",2019-08-08,"Western",1141.45,42.17
"3523",2019-08-08,"Southern",532.19,96.14
"3524",2019-08-08,"Eastern",496.96,90.02
"3525",2019-08-08,"NorthEastern",30.23,30.44
"3526",2019-08-09,"Northern",667.25,341.97
"3527",2019-08-09,"Western",1165.45,42.17
"3528",2019-08-09,"Southern",532.19,96.14
"3529",2019-08-09,"Eastern",496.96,90.02
"3530",2019-08-09,"NorthEastern",30.23,30.44
"3531",2019-08-10,"Northern",667.25,341.97
"3532",2019-08-10,"Western",1170.78,42.17
"3533",2019-08-10,"Southern",516.35,96.14
"3534",2019-08-10,"Eastern",496.96,90.02
"3535",2019-08-10,"NorthEastern",30.23,30.44
"3536",2019-08-11,"Northern",679.25,341.97
"3537",2019-08-11,"Western",1183.14,42.17
"3538",2019-08-11,"Southern",516.35,96.14
"3539",2019-08-11,"Eastern",499.72,90.02
"3540",2019-08-11,"NorthEastern",30.23,30.44
"3541",2019-08-12,"Northern",679.25,341.97
"3542",2019-08-12,"Western",1183.14,42.17
"3543",2019-08-12,"Southern",516.35,96.14
"3544",2019-08-12,"Eastern",496.9,90.02
"3545",2019-08-12,"NorthEastern",30.23,30.44
"3546",2019-08-13,"Northern",679.25,341.97
"3547",2019-08-13,"Western",1180.06,42.17
"3548",2019-08-13,"Southern",511.02,96.14
"3549",2019-08-13,"Eastern",495.65,90.02
"3550",2019-08-13,"NorthEastern",30.23,30.44
"3551",2019-08-14,"Northern",684.14,341.97
"3552",2019-08-14,"Western",1185.93,42.17
"3553",2019-08-14,"Southern",519.52,96.14
"3554",2019-08-14,"Eastern",495.65,90.02
"3555",2019-08-14,"NorthEastern",30.23,30.44
"3556",2019-08-15,"Northern",696.09,341.97
"3557",2019-08-15,"Western",1174.72,42.17
"3558",2019-08-15,"Southern",523.93,96.14
"3559",2019-08-15,"Eastern",496,90.02
"3560",2019-08-15,"NorthEastern",30.23,30.44
"3561",2019-08-16,"Northern",684.49,341.97
"3562",2019-08-16,"Western",1153.12,42.17
"3563",2019-08-16,"Southern",528.43,96.14
"3564",2019-08-16,"Eastern",492.04,90.02
"3565",2019-08-16,"NorthEastern",30.23,30.44
"3566",2019-08-17,"Northern",684.49,341.97
"3567",2019-08-17,"Western",1153.12,42.17
"3568",2019-08-17,"Southern",528.43,96.14
"3569",2019-08-17,"Eastern",488.04,90.02
"3570",2019-08-17,"NorthEastern",30.23,30.44
"3571",2019-08-18,"Northern",684.49,341.97
"3572",2019-08-18,"Western",1153.12,42.17
"3573",2019-08-18,"Southern",536.91,96.14
"3574",2019-08-18,"Eastern",488.04,90.02
"3575",2019-08-18,"NorthEastern",30.23,30.44
"3576",2019-08-19,"Northern",678.78,341.97
"3577",2019-08-19,"Western",1153.12,42.17
"3578",2019-08-19,"Southern",544.45,96.14
"3579",2019-08-19,"Eastern",488.04,90.02
"3580",2019-08-19,"NorthEastern",30.23,30.44
"3581",2019-08-20,"Northern",675.83,341.97
"3582",2019-08-20,"Western",1162.24,42.17
"3583",2019-08-20,"Southern",551.53,96.14
"3584",2019-08-20,"Eastern",491.62,90.02
"3585",2019-08-20,"NorthEastern",30.23,30.44
"3586",2019-08-21,"Northern",675.83,341.97
"3587",2019-08-21,"Western",1164.87,42.17
"3588",2019-08-21,"Southern",547.88,96.14
"3589",2019-08-21,"Eastern",488.2,90.02
"3590",2019-08-21,"NorthEastern",30.5,30.44
"3591",2019-08-22,"Northern",677.96,341.97
"3592",2019-08-22,"Western",1173.07,42.17
"3593",2019-08-22,"Southern",547.88,96.14
"3594",2019-08-22,"Eastern",488.2,90.02
"3595",2019-08-22,"NorthEastern",30.5,30.44
"3596",2019-08-23,"Northern",677.96,341.97
"3597",2019-08-23,"Western",1188.18,42.17
"3598",2019-08-23,"Southern",544.11,96.14
"3599",2019-08-23,"Eastern",488.2,90.02
"3600",2019-08-23,"NorthEastern",30.5,30.44
"3601",2019-08-24,"Northern",675.31,341.97
"3602",2019-08-24,"Western",1188.18,42.17
"3603",2019-08-24,"Southern",544.11,96.14
"3604",2019-08-24,"Eastern",496.46,90.02
"3605",2019-08-24,"NorthEastern",30.5,30.44
"3606",2019-08-25,"Northern",675.31,341.97
"3607",2019-08-25,"Western",1182.35,42.17
"3608",2019-08-25,"Southern",554.68,96.14
"3609",2019-08-25,"Eastern",496.46,90.02
"3610",2019-08-25,"NorthEastern",30.5,30.44
"3611",2019-08-26,"Northern",675.31,341.97
"3612",2019-08-26,"Western",1194.27,42.17
"3613",2019-08-26,"Southern",565.41,96.14
"3614",2019-08-26,"Eastern",496.46,90.02
"3615",2019-08-26,"NorthEastern",30.5,30.44
"3616",2019-08-27,"Northern",677.96,341.97
"3617",2019-08-27,"Western",1195.67,42.17
"3618",2019-08-27,"Southern",565.41,96.14
"3619",2019-08-27,"Eastern",492.31,90.02
"3620",2019-08-27,"NorthEastern",30.5,30.44
"3621",2019-08-28,"Northern",677.96,341.97
"3622",2019-08-28,"Western",1195.67,42.17
"3623",2019-08-28,"Southern",568.41,96.14
